"DIA","TIPO_SERVICIO","TRAYECTO","PESO_NETO","CANT_VIAJES"
"31/01/2021",24,2790,18670,1
"31/01/2021",35,2425,5250,1
"31/01/2021",60,1986,0,1
"31/01/2021",60,1987,0,1
"01/02/2021",1,117,2640,1
"01/02/2021",1,162,0,1
"01/02/2021",1,1283,0,1
"01/02/2021",1,2276,4030,1
"01/02/2021",1,2279,6180,1
"01/02/2021",1,2662,6600,1
"01/02/2021",4,1825,6250,1
"01/02/2021",24,1911,11560,2
"01/02/2021",24,1913,11300,1
"01/02/2021",24,1914,18040,3
"01/02/2021",24,1915,16730,1
"01/02/2021",24,1933,22150,1
"01/02/2021",24,1956,34720,1
"01/02/2021",24,1957,23380,3
"01/02/2021",24,1958,14110,1
"01/02/2021",24,2092,24500,1
"01/02/2021",24,2094,20730,1
"01/02/2021",24,2095,19750,1
"01/02/2021",24,2096,14760,1
"01/02/2021",24,2098,23030,1
"01/02/2021",24,2324,10880,1
"01/02/2021",24,2451,0,1
"01/02/2021",24,2452,11190,2
"01/02/2021",24,2453,23330,1
"01/02/2021",24,2655,13980,1
"01/02/2021",24,2657,25430,1
"01/02/2021",24,2658,28790,1
"01/02/2021",24,2659,23160,1
"01/02/2021",24,2660,14080,1
"01/02/2021",24,2674,20370,1
"01/02/2021",24,2675,10260,1
"01/02/2021",24,2677,0,1
"01/02/2021",24,2680,22110,1
"01/02/2021",24,2684,13010,2
"01/02/2021",24,2685,10110,1
"01/02/2021",24,2687,2190,1
"01/02/2021",24,2689,17800,1
"01/02/2021",24,2690,10290,1
"01/02/2021",24,2691,0,1
"01/02/2021",24,2695,19500,1
"01/02/2021",24,2696,10520,1
"01/02/2021",24,2704,9200,1
"01/02/2021",24,2719,8990,2
"01/02/2021",24,2725,0,1
"01/02/2021",24,2727,12150,1
"01/02/2021",24,2744,10290,1
"01/02/2021",24,2746,11960,1
"01/02/2021",24,2747,11620,1
"01/02/2021",24,2783,0,2
"01/02/2021",24,2784,25930,1
"01/02/2021",24,2788,21150,1
"01/02/2021",24,2793,21150,1
"01/02/2021",24,2796,18600,1
"01/02/2021",27,2319,10400,1
"01/02/2021",29,2304,3260,1
"01/02/2021",35,1562,5480,1
"01/02/2021",35,2420,2800,1
"01/02/2021",35,2483,1930,1
"01/02/2021",36,2434,3120,1
"01/02/2021",36,2523,1200,1
"01/02/2021",36,2527,900,1
"01/02/2021",39,1604,12950,1
"01/02/2021",60,1506,2380,1
"01/02/2021",60,1978,2800,1
"01/02/2021",60,1995,0,1
"01/02/2021",60,2408,0,1
"01/02/2021",60,2478,0,1
"01/02/2021",60,2479,0,1
"01/02/2021",75,2492,0,1
"01/02/2021",75,2509,1730,1
"01/02/2021",75,2515,1050,1
"01/02/2021",76,2300,2190,1
"02/02/2021",1,118,6430,1
"02/02/2021",1,1284,4890,1
"02/02/2021",1,2282,0,1
"02/02/2021",1,2284,0,1
"02/02/2021",1,2662,3020,1
"02/02/2021",2,2522,0,1
"02/02/2021",4,1826,5030,1
"02/02/2021",8,2663,1140,1
"02/02/2021",8,2664,930,1
"02/02/2021",24,1904,10670,1
"02/02/2021",24,1905,10910,1
"02/02/2021",24,1906,10070,1
"02/02/2021",24,1907,19010,1
"02/02/2021",24,1908,12440,1
"02/02/2021",24,1909,12820,1
"02/02/2021",24,1910,23330,1
"02/02/2021",24,1911,10890,1
"02/02/2021",24,1912,10150,1
"02/02/2021",24,1915,12590,1
"02/02/2021",24,1916,14680,1
"02/02/2021",24,2092,25210,1
"02/02/2021",24,2097,31790,2
"02/02/2021",24,2452,27100,1
"02/02/2021",24,2658,27380,1
"02/02/2021",24,2659,11910,1
"02/02/2021",24,2676,25550,1
"02/02/2021",24,2678,22940,1
"02/02/2021",24,2679,34940,1
"02/02/2021",24,2680,13480,1
"02/02/2021",24,2682,27920,1
"02/02/2021",24,2685,21360,1
"02/02/2021",24,2687,21480,1
"02/02/2021",24,2691,17280,1
"02/02/2021",24,2694,18160,1
"02/02/2021",24,2697,13740,1
"02/02/2021",24,2700,0,1
"02/02/2021",24,2701,10990,1
"02/02/2021",24,2705,17950,1
"02/02/2021",24,2710,13460,1
"02/02/2021",24,2711,12810,2
"02/02/2021",24,2715,13610,2
"02/02/2021",24,2716,13750,1
"02/02/2021",24,2717,4480,1
"02/02/2021",24,2719,0,1
"02/02/2021",24,2721,0,1
"02/02/2021",24,2723,0,1
"02/02/2021",24,2734,13540,1
"02/02/2021",24,2738,12880,1
"02/02/2021",24,2743,0,1
"02/02/2021",24,2745,23320,1
"02/02/2021",24,2746,17150,1
"02/02/2021",24,2747,32120,2
"02/02/2021",24,2748,15540,1
"02/02/2021",24,2783,22680,1
"02/02/2021",24,2786,0,1
"02/02/2021",24,2789,0,2
"02/02/2021",24,2791,0,1
"02/02/2021",24,2793,18440,1
"02/02/2021",24,2797,0,1
"02/02/2021",26,1867,4790,1
"02/02/2021",26,2306,0,1
"02/02/2021",27,2319,18340,1
"02/02/2021",27,2320,18510,1
"02/02/2021",35,2421,0,1
"02/02/2021",36,2489,3720,1
"02/02/2021",36,2524,2880,1
"02/02/2021",39,1604,7560,1
"02/02/2021",60,1986,0,1
"02/02/2021",60,1987,0,1
"02/02/2021",60,2004,0,1
"02/02/2021",60,2398,3890,1
"02/02/2021",60,2407,0,1
"02/02/2021",60,2668,0,1
"02/02/2021",60,2669,5640,1
"02/02/2021",73,2135,1860,1
"02/02/2021",75,2492,0,1
"02/02/2021",75,2509,2050,1
"02/02/2021",75,2515,1010,1
"02/02/2021",76,2301,0,1
"02/02/2021",76,2303,0,1
"03/02/2021",1,117,2730,1
"03/02/2021",1,162,4100,1
"03/02/2021",1,1283,0,1
"03/02/2021",1,2276,3470,1
"03/02/2021",1,2279,6870,1
"03/02/2021",1,2662,4460,1
"03/02/2021",4,1825,2860,1
"03/02/2021",8,2663,0,1
"03/02/2021",8,2664,880,1
"03/02/2021",24,1894,17110,1
"03/02/2021",24,1913,8600,1
"03/02/2021",24,1914,26100,2
"03/02/2021",24,1930,17230,1
"03/02/2021",24,1956,13410,1
"03/02/2021",24,1957,0,1
"03/02/2021",24,2451,4990,1
"03/02/2021",24,2452,6370,1
"03/02/2021",24,2655,0,1
"03/02/2021",24,2657,10860,1
"03/02/2021",24,2658,11390,1
"03/02/2021",24,2659,27190,1
"03/02/2021",24,2661,12230,1
"03/02/2021",24,2677,17760,1
"03/02/2021",24,2678,10060,1
"03/02/2021",24,2680,18150,1
"03/02/2021",24,2684,11930,1
"03/02/2021",24,2685,24600,1
"03/02/2021",24,2686,14960,1
"03/02/2021",24,2688,24220,1
"03/02/2021",24,2689,7090,2
"03/02/2021",24,2690,11410,1
"03/02/2021",24,2691,12470,1
"03/02/2021",24,2692,18250,1
"03/02/2021",24,2693,22340,1
"03/02/2021",24,2695,13450,1
"03/02/2021",24,2696,13520,1
"03/02/2021",24,2700,21370,1
"03/02/2021",24,2701,0,1
"03/02/2021",24,2702,18270,2
"03/02/2021",24,2704,13170,1
"03/02/2021",24,2707,15160,1
"03/02/2021",24,2709,19660,1
"03/02/2021",24,2717,12530,1
"03/02/2021",24,2718,30460,1
"03/02/2021",24,2721,13930,1
"03/02/2021",24,2722,21350,1
"03/02/2021",24,2724,24980,1
"03/02/2021",24,2728,14760,1
"03/02/2021",24,2729,15650,1
"03/02/2021",24,2733,12530,1
"03/02/2021",24,2735,25080,2
"03/02/2021",24,2736,16030,1
"03/02/2021",24,2737,25240,1
"03/02/2021",24,2745,14290,1
"03/02/2021",24,2746,18060,1
"03/02/2021",24,2787,27760,1
"03/02/2021",24,2788,26120,1
"03/02/2021",24,2795,33760,2
"03/02/2021",24,2797,26470,1
"03/02/2021",27,2319,17220,1
"03/02/2021",29,2304,6130,1
"03/02/2021",35,1565,4030,1
"03/02/2021",35,2257,2200,1
"03/02/2021",35,2422,2840,1
"03/02/2021",35,2485,1770,1
"03/02/2021",36,2436,3370,1
"03/02/2021",36,2526,570,1
"03/02/2021",39,1604,11330,1
"03/02/2021",60,2408,0,1
"03/02/2021",60,2478,0,1
"03/02/2021",60,2479,0,1
"03/02/2021",60,2669,2290,1
"03/02/2021",60,2671,5280,1
"03/02/2021",72,2617,0,1
"03/02/2021",73,2135,3300,1
"03/02/2021",75,2492,0,1
"03/02/2021",75,2509,2210,1
"03/02/2021",75,2515,680,1
"04/02/2021",1,116,0,1
"04/02/2021",1,118,2470,1
"04/02/2021",1,2282,2660,1
"04/02/2021",1,2284,0,1
"04/02/2021",1,2662,3200,1
"04/02/2021",4,1826,3370,1
"04/02/2021",8,2663,0,1
"04/02/2021",8,2664,1490,1
"04/02/2021",24,1895,25630,1
"04/02/2021",24,1904,15820,1
"04/02/2021",24,1905,14800,1
"04/02/2021",24,1906,16520,1
"04/02/2021",24,1907,23190,1
"04/02/2021",24,1908,9860,1
"04/02/2021",24,1909,0,1
"04/02/2021",24,1910,0,1
"04/02/2021",24,1911,13740,1
"04/02/2021",24,1912,20230,1
"04/02/2021",24,1916,11800,1
"04/02/2021",24,1931,25030,1
"04/02/2021",24,1958,30740,1
"04/02/2021",24,2092,14020,1
"04/02/2021",24,2094,22440,1
"04/02/2021",24,2095,28010,1
"04/02/2021",24,2096,31360,1
"04/02/2021",24,2097,21160,1
"04/02/2021",24,2098,12710,1
"04/02/2021",24,2324,23830,1
"04/02/2021",24,2453,17570,1
"04/02/2021",24,2656,12760,1
"04/02/2021",24,2657,27090,1
"04/02/2021",24,2659,15410,1
"04/02/2021",24,2660,28150,1
"04/02/2021",24,2661,10780,1
"04/02/2021",24,2674,0,1
"04/02/2021",24,2686,26260,1
"04/02/2021",24,2688,13410,1
"04/02/2021",24,2694,0,1
"04/02/2021",24,2697,14040,1
"04/02/2021",24,2698,22900,2
"04/02/2021",24,2700,13680,1
"04/02/2021",24,2701,43080,2
"04/02/2021",24,2702,18070,1
"04/02/2021",24,2705,0,1
"04/02/2021",24,2711,13030,1
"04/02/2021",24,2713,16430,1
"04/02/2021",24,2715,14320,1
"04/02/2021",24,2716,16420,1
"04/02/2021",24,2717,15730,1
"04/02/2021",24,2719,19490,1
"04/02/2021",24,2722,19230,1
"04/02/2021",24,2729,7330,1
"04/02/2021",24,2734,16920,1
"04/02/2021",24,2738,9440,1
"04/02/2021",24,2748,21190,1
"04/02/2021",24,2783,13050,1
"04/02/2021",24,2784,13600,1
"04/02/2021",24,2785,16570,1
"04/02/2021",24,2789,8520,1
"04/02/2021",24,2790,13100,2
"04/02/2021",26,2307,2480,1
"04/02/2021",27,2327,0,1
"04/02/2021",27,2328,4790,1
"04/02/2021",35,2258,370,1
"04/02/2021",35,2423,3480,1
"04/02/2021",39,1604,4740,1
"04/02/2021",60,1986,0,1
"04/02/2021",60,1987,0,1
"04/02/2021",60,2668,3990,1
"04/02/2021",60,2671,6230,1
"04/02/2021",60,2672,3850,1
"04/02/2021",72,2134,0,1
"04/02/2021",72,2617,0,1
"04/02/2021",73,2135,2560,1
"04/02/2021",73,2623,0,1
"04/02/2021",75,2492,0,1
"04/02/2021",75,2509,1460,1
"04/02/2021",75,2515,890,1
"04/02/2021",76,2301,2790,1
"05/02/2021",1,117,0,1
"05/02/2021",1,1861,4570,1
"05/02/2021",1,2276,3800,1
"05/02/2021",1,2279,0,1
"05/02/2021",1,2662,4140,1
"05/02/2021",4,1825,4150,1
"05/02/2021",8,2663,0,1
"05/02/2021",8,2664,0,1
"05/02/2021",24,1913,0,1
"05/02/2021",24,1914,0,1
"05/02/2021",24,1915,0,1
"05/02/2021",24,1956,15270,1
"05/02/2021",24,1957,17430,1
"05/02/2021",24,2451,23040,1
"05/02/2021",24,2452,18000,1
"05/02/2021",24,2453,0,1
"05/02/2021",24,2658,13780,1
"05/02/2021",24,2659,11180,1
"05/02/2021",24,2675,7650,1
"05/02/2021",24,2677,0,1
"05/02/2021",24,2678,0,1
"05/02/2021",24,2679,10580,1
"05/02/2021",24,2680,0,1
"05/02/2021",24,2681,0,1
"05/02/2021",24,2682,0,1
"05/02/2021",24,2683,6850,1
"05/02/2021",24,2684,14570,2
"05/02/2021",24,2688,0,1
"05/02/2021",24,2690,0,1
"05/02/2021",24,2691,0,1
"05/02/2021",24,2692,0,1
"05/02/2021",24,2693,0,1
"05/02/2021",24,2695,0,1
"05/02/2021",24,2696,0,1
"05/02/2021",24,2697,0,1
"05/02/2021",24,2704,0,1
"05/02/2021",24,2707,0,1
"05/02/2021",24,2708,19570,1
"05/02/2021",24,2716,9730,1
"05/02/2021",24,2718,0,1
"05/02/2021",24,2719,10380,1
"05/02/2021",24,2720,18860,1
"05/02/2021",24,2721,0,1
"05/02/2021",24,2723,0,1
"05/02/2021",24,2725,34420,2
"05/02/2021",24,2726,24210,1
"05/02/2021",24,2727,12080,1
"05/02/2021",24,2728,7530,1
"05/02/2021",24,2729,0,1
"05/02/2021",24,2733,6930,1
"05/02/2021",24,2735,18850,1
"05/02/2021",24,2736,18020,1
"05/02/2021",24,2743,15790,1
"05/02/2021",24,2744,12260,1
"05/02/2021",24,2745,21880,2
"05/02/2021",24,2747,15400,1
"05/02/2021",24,2748,16170,1
"05/02/2021",24,2786,0,1
"05/02/2021",24,2789,0,1
"05/02/2021",24,2791,0,1
"05/02/2021",24,2792,0,1
"05/02/2021",24,2793,0,2
"05/02/2021",24,2796,0,1
"05/02/2021",24,2800,0,1
"05/02/2021",29,2304,4260,1
"05/02/2021",35,1557,1430,1
"05/02/2021",35,1565,3830,1
"05/02/2021",35,2259,1980,1
"05/02/2021",35,2424,0,1
"05/02/2021",35,2487,0,1
"05/02/2021",36,2438,1460,1
"05/02/2021",39,1604,5890,1
"05/02/2021",60,2478,0,1
"05/02/2021",60,2480,0,1
"05/02/2021",60,2668,0,1
"05/02/2021",60,2669,0,1
"05/02/2021",60,2672,0,1
"05/02/2021",72,2134,0,1
"05/02/2021",72,2620,0,1
"05/02/2021",73,2135,720,1
"05/02/2021",75,1964,0,1
"05/02/2021",75,2492,0,1
"05/02/2021",75,2509,1060,1
"05/02/2021",75,2515,1100,1
"06/02/2021",1,116,5090,1
"06/02/2021",1,118,0,1
"06/02/2021",1,2282,2590,1
"06/02/2021",1,2284,3040,1
"06/02/2021",1,2342,1240,1
"06/02/2021",1,2662,4180,1
"06/02/2021",4,1826,2950,1
"06/02/2021",8,2663,2260,1
"06/02/2021",8,2664,1120,1
"06/02/2021",24,1958,26260,1
"06/02/2021",24,2092,19090,1
"06/02/2021",24,2097,18590,1
"06/02/2021",24,2657,12320,1
"06/02/2021",24,2658,24220,1
"06/02/2021",24,2659,24120,1
"06/02/2021",24,2661,15770,1
"06/02/2021",24,2682,13040,1
"06/02/2021",24,2685,7790,1
"06/02/2021",24,2686,12790,1
"06/02/2021",24,2687,12250,1
"06/02/2021",24,2689,4420,1
"06/02/2021",24,2697,11630,1
"06/02/2021",24,2698,8380,1
"06/02/2021",24,2700,17240,1
"06/02/2021",24,2701,21330,1
"06/02/2021",24,2705,24330,1
"06/02/2021",24,2710,10520,2
"06/02/2021",24,2712,12890,1
"06/02/2021",24,2715,28170,2
"06/02/2021",24,2716,16730,1
"06/02/2021",24,2717,18150,1
"06/02/2021",24,2727,8320,1
"06/02/2021",24,2729,20100,1
"06/02/2021",24,2734,34380,2
"06/02/2021",24,2738,10450,1
"06/02/2021",24,2748,40270,2
"06/02/2021",24,2783,6910,1
"06/02/2021",24,2795,7140,1
"06/02/2021",26,2308,2020,1
"06/02/2021",35,1547,0,1
"06/02/2021",35,1549,1940,1
"06/02/2021",36,2267,2780,1
"06/02/2021",39,1604,6470,1
"06/02/2021",72,2617,0,1
"06/02/2021",73,2135,1180,1
"06/02/2021",75,2492,0,1
"06/02/2021",75,2509,2040,1
"06/02/2021",75,2515,1050,1
"06/02/2021",76,2301,3190,1
"06/02/2021",76,2303,0,1
"07/02/2021",24,1894,17990,1
"07/02/2021",24,1904,10000,1
"07/02/2021",24,1905,8250,2
"07/02/2021",24,1906,20450,1
"07/02/2021",24,1907,0,1
"07/02/2021",24,1908,9970,1
"07/02/2021",24,1909,22360,1
"07/02/2021",24,1910,12690,1
"07/02/2021",24,1911,24650,1
"07/02/2021",24,1912,12070,1
"07/02/2021",24,1913,7050,1
"07/02/2021",24,1914,21140,1
"07/02/2021",24,1915,11280,1
"07/02/2021",24,1916,9900,1
"07/02/2021",24,2094,23970,1
"07/02/2021",24,2453,21570,1
"07/02/2021",24,2655,9800,1
"07/02/2021",24,2656,22170,1
"07/02/2021",24,2659,17140,1
"07/02/2021",24,2661,24060,1
"07/02/2021",24,2675,18650,1
"07/02/2021",24,2678,12320,1
"07/02/2021",24,2679,24500,1
"07/02/2021",24,2681,20080,1
"07/02/2021",24,2682,14970,1
"07/02/2021",24,2691,6640,1
"07/02/2021",24,2697,24110,1
"07/02/2021",24,2698,15640,1
"07/02/2021",24,2722,24870,1
"07/02/2021",24,2724,20610,1
"07/02/2021",24,2784,22290,1
"07/02/2021",24,2787,19130,1
"07/02/2021",24,2788,24650,1
"07/02/2021",24,2790,21640,1
"07/02/2021",24,2794,22440,1
"07/02/2021",24,2797,22420,1
"07/02/2021",35,2425,4660,1
"07/02/2021",60,1986,0,1
"07/02/2021",60,1987,0,1
"07/02/2021",60,2004,0,1
"07/02/2021",60,2407,0,1
"07/02/2021",60,2476,0,1
"07/02/2021",60,2669,4280,1
"07/02/2021",60,2672,1040,1
"08/02/2021",1,117,5020,1
"08/02/2021",1,162,3560,1
"08/02/2021",1,1283,6840,1
"08/02/2021",1,2276,4410,1
"08/02/2021",1,2279,4550,1
"08/02/2021",1,2662,7800,1
"08/02/2021",4,1825,7910,1
"08/02/2021",8,2663,0,1
"08/02/2021",24,1895,24930,1
"08/02/2021",24,1907,15920,1
"08/02/2021",24,1916,11920,2
"08/02/2021",24,1956,20200,1
"08/02/2021",24,1957,19020,2
"08/02/2021",24,1958,22780,1
"08/02/2021",24,2092,21710,1
"08/02/2021",24,2094,15640,1
"08/02/2021",24,2095,0,1
"08/02/2021",24,2096,46890,2
"08/02/2021",24,2097,30590,2
"08/02/2021",24,2098,28970,1
"08/02/2021",24,2324,21450,1
"08/02/2021",24,2451,17680,2
"08/02/2021",24,2452,36650,2
"08/02/2021",24,2453,0,1
"08/02/2021",24,2655,13510,1
"08/02/2021",24,2656,24770,1
"08/02/2021",24,2657,12630,1
"08/02/2021",24,2660,20310,1
"08/02/2021",24,2676,13570,1
"08/02/2021",24,2677,0,1
"08/02/2021",24,2680,21710,1
"08/02/2021",24,2684,33220,1
"08/02/2021",24,2686,24400,1
"08/02/2021",24,2688,19860,1
"08/02/2021",24,2689,13370,1
"08/02/2021",24,2692,14420,1
"08/02/2021",24,2693,17950,1
"08/02/2021",24,2694,13120,1
"08/02/2021",24,2695,14710,1
"08/02/2021",24,2696,26910,1
"08/02/2021",24,2698,17960,1
"08/02/2021",24,2699,14590,1
"08/02/2021",24,2704,21190,1
"08/02/2021",24,2720,47430,4
"08/02/2021",24,2722,11170,1
"08/02/2021",24,2724,21070,1
"08/02/2021",24,2728,21760,1
"08/02/2021",24,2744,21330,1
"08/02/2021",24,2748,4230,1
"08/02/2021",24,2783,11950,1
"08/02/2021",24,2785,0,1
"08/02/2021",24,2786,18460,1
"08/02/2021",24,2790,22240,1
"08/02/2021",24,2791,17900,1
"08/02/2021",24,2793,17850,1
"08/02/2021",24,2800,18560,1
"08/02/2021",27,2332,970,1
"08/02/2021",29,2304,0,1
"08/02/2021",35,1565,1700,1
"08/02/2021",35,2255,1550,1
"08/02/2021",35,2420,3670,1
"08/02/2021",35,2483,4610,1
"08/02/2021",36,2434,3680,1
"08/02/2021",36,2523,970,1
"08/02/2021",36,2527,1170,1
"08/02/2021",39,1604,7560,1
"08/02/2021",60,1978,3020,1
"08/02/2021",60,1995,3380,1
"08/02/2021",60,2478,0,1
"08/02/2021",60,2479,0,1
"08/02/2021",60,2480,0,1
"08/02/2021",73,2622,7980,1
"08/02/2021",75,2492,0,1
"08/02/2021",75,2509,2610,1
"08/02/2021",75,2515,1120,1
"09/02/2021",1,118,0,1
"09/02/2021",1,1284,0,1
"09/02/2021",1,2282,0,1
"09/02/2021",1,2284,0,1
"09/02/2021",1,2662,3300,1
"09/02/2021",2,2522,3960,1
"09/02/2021",4,1826,3400,1
"09/02/2021",8,2663,1250,1
"09/02/2021",8,2664,0,1
"09/02/2021",24,1895,47850,2
"09/02/2021",24,1904,0,1
"09/02/2021",24,1905,17980,1
"09/02/2021",24,1906,17540,1
"09/02/2021",24,1907,15870,1
"09/02/2021",24,1908,15490,1
"09/02/2021",24,1909,17920,1
"09/02/2021",24,1910,15570,1
"09/02/2021",24,1911,15530,1
"09/02/2021",24,1912,16140,1
"09/02/2021",24,1913,15420,1
"09/02/2021",24,1914,18170,1
"09/02/2021",24,1915,0,1
"09/02/2021",24,1916,19250,1
"09/02/2021",24,2324,19390,1
"09/02/2021",24,2657,22430,1
"09/02/2021",24,2658,14440,1
"09/02/2021",24,2677,17580,1
"09/02/2021",24,2687,24440,1
"09/02/2021",24,2690,18980,1
"09/02/2021",24,2697,24370,1
"09/02/2021",24,2699,10520,2
"09/02/2021",24,2705,14820,1
"09/02/2021",24,2707,22300,1
"09/02/2021",24,2708,19660,1
"09/02/2021",24,2710,13960,1
"09/02/2021",24,2711,13290,1
"09/02/2021",24,2715,43000,2
"09/02/2021",24,2716,23800,1
"09/02/2021",24,2717,21310,1
"09/02/2021",24,2718,28320,1
"09/02/2021",24,2719,25710,1
"09/02/2021",24,2720,21700,1
"09/02/2021",24,2721,28700,1
"09/02/2021",24,2723,24460,1
"09/02/2021",24,2725,10120,1
"09/02/2021",24,2726,24530,1
"09/02/2021",24,2729,28470,1
"09/02/2021",24,2733,57380,1
"09/02/2021",24,2734,21950,1
"09/02/2021",24,2736,27850,1
"09/02/2021",24,2737,22720,1
"09/02/2021",24,2738,8220,1
"09/02/2021",24,2743,52320,2
"09/02/2021",24,2745,18350,1
"09/02/2021",24,2748,15700,1
"09/02/2021",24,2783,34300,2
"09/02/2021",24,2791,24590,1
"09/02/2021",24,2796,18520,1
"09/02/2021",26,1867,4940,1
"09/02/2021",26,2306,0,1
"09/02/2021",35,1549,0,1
"09/02/2021",35,2421,4840,1
"09/02/2021",36,2524,1650,1
"09/02/2021",39,1604,8910,1
"09/02/2021",60,1986,0,1
"09/02/2021",60,1987,0,1
"09/02/2021",60,2004,0,1
"09/02/2021",60,2404,4470,1
"09/02/2021",60,2407,0,1
"09/02/2021",60,2476,0,1
"09/02/2021",60,2668,2210,1
"09/02/2021",60,2669,0,1
"09/02/2021",60,2672,1400,1
"09/02/2021",72,2617,0,1
"09/02/2021",73,2622,3540,1
"09/02/2021",75,2509,1800,1
"09/02/2021",75,2515,760,1
"09/02/2021",76,2301,6820,1
"09/02/2021",76,2303,1990,1
"10/02/2021",1,117,2940,1
"10/02/2021",1,162,3150,1
"10/02/2021",1,1283,5610,1
"10/02/2021",1,2276,0,1
"10/02/2021",1,2279,2880,1
"10/02/2021",1,2662,2980,1
"10/02/2021",4,1825,3580,1
"10/02/2021",8,2359,0,1
"10/02/2021",8,2663,3180,1
"10/02/2021",8,2664,1350,1
"10/02/2021",24,1915,13010,1
"10/02/2021",24,1956,8070,1
"10/02/2021",24,1957,0,1
"10/02/2021",24,1958,6680,1
"10/02/2021",24,2092,6570,1
"10/02/2021",24,2094,7330,1
"10/02/2021",24,2095,0,1
"10/02/2021",24,2096,0,1
"10/02/2021",24,2097,0,1
"10/02/2021",24,2098,2780,1
"10/02/2021",24,2324,0,1
"10/02/2021",24,2451,0,1
"10/02/2021",24,2452,3170,1
"10/02/2021",24,2453,1570,1
"10/02/2021",24,2657,0,1
"10/02/2021",24,2675,15320,1
"10/02/2021",24,2677,42860,2
"10/02/2021",24,2678,28030,1
"10/02/2021",24,2680,18820,1
"10/02/2021",24,2682,23310,1
"10/02/2021",24,2683,24670,1
"10/02/2021",24,2684,0,2
"10/02/2021",24,2686,0,1
"10/02/2021",24,2688,17600,1
"10/02/2021",24,2689,13050,1
"10/02/2021",24,2691,11640,1
"10/02/2021",24,2692,16850,1
"10/02/2021",24,2693,13220,1
"10/02/2021",24,2694,11210,1
"10/02/2021",24,2695,14660,1
"10/02/2021",24,2696,13770,1
"10/02/2021",24,2698,0,1
"10/02/2021",24,2700,0,1
"10/02/2021",24,2701,18540,1
"10/02/2021",24,2704,15110,1
"10/02/2021",24,2719,24380,1
"10/02/2021",24,2723,7750,2
"10/02/2021",24,2725,0,1
"10/02/2021",24,2729,8660,1
"10/02/2021",24,2746,0,1
"10/02/2021",24,2747,0,1
"10/02/2021",24,2748,13240,1
"10/02/2021",24,2784,9430,1
"10/02/2021",24,2787,20820,2
"10/02/2021",24,2788,7380,1
"10/02/2021",24,2795,10680,2
"10/02/2021",24,2797,0,1
"10/02/2021",24,2800,7790,1
"10/02/2021",27,2319,0,1
"10/02/2021",27,2320,3850,1
"10/02/2021",27,2559,0,1
"10/02/2021",29,2304,3600,1
"10/02/2021",35,1565,1730,1
"10/02/2021",35,2422,3500,1
"10/02/2021",36,2436,1460,1
"10/02/2021",36,2526,1430,1
"10/02/2021",39,1604,4990,1
"10/02/2021",60,2478,0,1
"10/02/2021",60,2479,0,1
"10/02/2021",60,2480,0,1
"10/02/2021",60,2669,3510,1
"10/02/2021",60,2671,5560,1
"10/02/2021",60,2672,2760,1
"10/02/2021",72,2134,0,1
"10/02/2021",72,2617,0,1
"10/02/2021",72,2620,0,1
"10/02/2021",73,2135,1290,1
"10/02/2021",75,2492,2280,1
"10/02/2021",75,2509,2020,1
"10/02/2021",75,2515,690,1
"10/02/2021",76,2300,2440,1
"11/02/2021",1,116,2300,1
"11/02/2021",1,118,2810,1
"11/02/2021",1,2282,2450,1
"11/02/2021",1,2284,0,1
"11/02/2021",1,2342,0,1
"11/02/2021",1,2662,3400,1
"11/02/2021",4,1826,3620,1
"11/02/2021",8,2360,0,1
"11/02/2021",8,2365,0,1
"11/02/2021",8,2663,1380,1
"11/02/2021",8,2664,0,1
"11/02/2021",24,1904,13270,1
"11/02/2021",24,1905,15820,1
"11/02/2021",24,1906,17750,1
"11/02/2021",24,1907,17970,1
"11/02/2021",24,1908,19200,1
"11/02/2021",24,1909,17240,1
"11/02/2021",24,1910,11010,2
"11/02/2021",24,1911,18660,1
"11/02/2021",24,1912,11470,1
"11/02/2021",24,1915,10060,1
"11/02/2021",24,1956,24560,1
"11/02/2021",24,1957,22560,2
"11/02/2021",24,1958,21860,1
"11/02/2021",24,2092,21670,1
"11/02/2021",24,2094,24980,1
"11/02/2021",24,2095,26920,1
"11/02/2021",24,2096,37350,1
"11/02/2021",24,2097,23610,1
"11/02/2021",24,2098,43350,1
"11/02/2021",24,2324,19310,1
"11/02/2021",24,2451,13750,1
"11/02/2021",24,2452,43420,3
"11/02/2021",24,2453,37940,2
"11/02/2021",24,2657,11220,1
"11/02/2021",24,2658,25580,1
"11/02/2021",24,2660,19900,1
"11/02/2021",24,2661,9690,1
"11/02/2021",24,2674,29670,2
"11/02/2021",24,2675,0,1
"11/02/2021",24,2676,12590,1
"11/02/2021",24,2681,24800,1
"11/02/2021",24,2684,19330,1
"11/02/2021",24,2685,12590,1
"11/02/2021",24,2686,33580,2
"11/02/2021",24,2690,8790,1
"11/02/2021",24,2698,28900,1
"11/02/2021",24,2700,20650,2
"11/02/2021",24,2720,16670,1
"11/02/2021",24,2722,21310,1
"11/02/2021",24,2724,12310,1
"11/02/2021",24,2725,9030,1
"11/02/2021",24,2729,17470,1
"11/02/2021",24,2748,13130,1
"11/02/2021",24,2783,17380,1
"11/02/2021",24,2784,0,1
"11/02/2021",24,2785,16270,2
"11/02/2021",24,2790,20560,1
"11/02/2021",24,2791,19060,1
"11/02/2021",24,2793,19530,1
