"DIA","TIPO_SERVICIO","TRAYECTO","PESO_NETO","CANT_VIAJES"
"14/02/2022",35,1562,2420,1
"14/02/2022",35,1565,2680,1
"14/02/2022",35,1568,4080,1
"14/02/2022",35,2423,4790,1
"14/02/2022",35,2483,2530,1
"14/02/2022",36,2523,1440,1
"14/02/2022",36,2527,460,1
"14/02/2022",60,1976,3900,1
"14/02/2022",60,1998,0,1
"14/02/2022",60,2000,0,1
"14/02/2022",60,2004,0,1
"14/02/2022",60,2008,0,1
"14/02/2022",60,2493,4800,1
"14/02/2022",60,2668,3260,1
"14/02/2022",60,2669,3420,1
"14/02/2022",60,2671,6090,4
"14/02/2022",60,2672,1470,1
"14/02/2022",72,2617,0,1
"14/02/2022",72,2620,0,1
"14/02/2022",73,2622,0,1
"14/02/2022",73,2624,0,1
"14/02/2022",75,2492,0,1
"14/02/2022",75,2509,1590,1
"14/02/2022",75,2511,640,1
"14/02/2022",78,2507,1230,1
"15/02/2022",1,2342,2250,1
"15/02/2022",1,2343,1400,1
"15/02/2022",1,2344,5810,1
"15/02/2022",1,2345,2060,1
"15/02/2022",2,2522,1450,1
"15/02/2022",4,1826,5060,1
"15/02/2022",8,2663,380,1
"15/02/2022",8,2664,1910,1
"15/02/2022",8,2665,840,1
"15/02/2022",24,1907,16870,1
"15/02/2022",24,1908,10280,1
"15/02/2022",24,1909,18150,1
"15/02/2022",24,1910,20910,1
"15/02/2022",24,2657,0,1
"15/02/2022",24,2659,15260,1
"15/02/2022",24,2661,18520,1
"15/02/2022",24,2674,21120,1
"15/02/2022",24,2676,8590,1
"15/02/2022",24,2684,0,1
"15/02/2022",24,2686,21470,1
"15/02/2022",24,2687,21770,1
"15/02/2022",24,2695,12000,1
"15/02/2022",24,2696,11490,2
"15/02/2022",24,2700,16360,1
"15/02/2022",24,2701,29460,2
"15/02/2022",24,2709,31640,1
"15/02/2022",24,2712,0,1
"15/02/2022",24,2713,8050,1
"15/02/2022",24,2716,24140,2
"15/02/2022",24,2718,15320,2
"15/02/2022",24,2720,20650,1
"15/02/2022",24,2723,0,1
"15/02/2022",24,2726,16630,1
"15/02/2022",24,2729,21820,1
"15/02/2022",24,2733,0,1
"15/02/2022",24,2734,0,2
"15/02/2022",24,2735,22610,1
"15/02/2022",24,2736,8270,1
"15/02/2022",24,2737,18370,1
"15/02/2022",24,2738,13880,2
"15/02/2022",24,2745,14470,1
"15/02/2022",24,2746,24780,1
"15/02/2022",24,2747,10920,1
"15/02/2022",24,2784,18280,1
"15/02/2022",24,2792,17690,1
"15/02/2022",24,2793,22190,1
"15/02/2022",24,2795,29980,2
"15/02/2022",24,2796,20170,1
"15/02/2022",24,2808,21540,1
"15/02/2022",26,1867,2850,1
"15/02/2022",27,2319,8250,1
"15/02/2022",27,2320,8720,1
"15/02/2022",27,2321,6750,1
"15/02/2022",35,1549,1350,1
"15/02/2022",35,1564,6290,1
"15/02/2022",35,2420,2880,1
"15/02/2022",35,2484,2130,1
"15/02/2022",35,2741,7000,1
"15/02/2022",36,2263,1080,1
"15/02/2022",36,2524,1510,1
"15/02/2022",36,2528,570,1
"15/02/2022",60,1981,1660,1
"15/02/2022",60,1992,3070,1
"15/02/2022",60,1993,0,1
"15/02/2022",60,1994,5130,1
"15/02/2022",60,1998,4190,1
"15/02/2022",60,1999,4230,1
"15/02/2022",60,2000,2800,1
"15/02/2022",60,2007,250,1
"15/02/2022",60,2008,0,1
"15/02/2022",60,2544,0,1
"15/02/2022",60,2671,3400,1
"15/02/2022",60,2672,0,1
"15/02/2022",60,2673,3100,1
"15/02/2022",72,2616,0,1
"15/02/2022",72,2620,0,1
"15/02/2022",73,2622,1760,2
"15/02/2022",73,2624,1770,1
"15/02/2022",75,2492,0,1
"15/02/2022",75,2509,1950,1
"15/02/2022",78,2507,510,1
"16/02/2022",1,162,0,1
"16/02/2022",1,1861,2490,1
"16/02/2022",1,2311,1910,1
"16/02/2022",1,2342,1820,1
"16/02/2022",1,2343,1360,1
"16/02/2022",2,2522,0,1
"16/02/2022",4,1825,4630,1
"16/02/2022",8,2663,1010,1
"16/02/2022",8,2664,1480,1
"16/02/2022",24,1904,18620,1
"16/02/2022",24,1905,10380,1
"16/02/2022",24,1906,21260,1
"16/02/2022",24,1911,19950,1
"16/02/2022",24,1912,26020,1
"16/02/2022",24,1913,22780,1
"16/02/2022",24,1914,26210,1
"16/02/2022",24,1915,26110,1
"16/02/2022",24,1916,24520,1
"16/02/2022",24,2655,43190,2
"16/02/2022",24,2656,42070,2
"16/02/2022",24,2658,22970,1
"16/02/2022",24,2659,20520,1
"16/02/2022",24,2661,8620,1
"16/02/2022",24,2676,7990,1
"16/02/2022",24,2677,12820,1
"16/02/2022",24,2678,24730,1
"16/02/2022",24,2682,12960,1
"16/02/2022",24,2683,10950,1
"16/02/2022",24,2688,20640,1
"16/02/2022",24,2690,21930,1
"16/02/2022",24,2697,0,2
"16/02/2022",24,2700,27490,1
"16/02/2022",24,2702,0,1
"16/02/2022",24,2706,13880,1
"16/02/2022",24,2712,38600,2
"16/02/2022",24,2713,24630,1
"16/02/2022",24,2719,20790,1
"16/02/2022",24,2720,30730,3
"16/02/2022",24,2721,20430,1
"16/02/2022",24,2722,18440,1
"16/02/2022",24,2724,17960,1
"16/02/2022",24,2725,31610,2
"16/02/2022",24,2728,12270,1
"16/02/2022",24,2746,8270,1
"16/02/2022",24,2748,17610,1
"16/02/2022",24,2785,16550,1
"16/02/2022",24,2786,24350,1
"16/02/2022",24,2787,12120,1
"16/02/2022",24,2789,18570,2
"16/02/2022",24,2794,19870,1
"16/02/2022",24,2795,11020,1
"16/02/2022",24,2797,10370,1
"16/02/2022",24,2801,15370,1
"16/02/2022",24,2802,28070,2
"16/02/2022",24,2803,8070,1
"16/02/2022",24,2804,34210,1
"16/02/2022",24,2806,12930,1
"16/02/2022",24,2807,24430,1
"16/02/2022",24,2809,20900,1
"16/02/2022",24,2810,9170,1
"16/02/2022",24,2811,21050,1
"16/02/2022",24,2812,10940,1
"16/02/2022",24,2813,15550,1
"16/02/2022",24,2814,22760,1
"16/02/2022",27,2319,710,1
"16/02/2022",27,2320,9270,1
"16/02/2022",27,2321,3310,1
"16/02/2022",27,2322,2280,1
"16/02/2022",35,1565,1940,1
"16/02/2022",35,1567,4530,1
"16/02/2022",35,2423,2600,1
"16/02/2022",35,2485,1390,1
"16/02/2022",36,2526,1380,1
"16/02/2022",60,1998,0,1
"16/02/2022",60,1999,1760,1
"16/02/2022",60,2000,0,1
"16/02/2022",60,2007,0,1
"16/02/2022",60,2399,0,1
"16/02/2022",60,2493,0,1
"16/02/2022",60,2671,0,1
"16/02/2022",60,2672,0,1
"16/02/2022",60,2673,0,1
"16/02/2022",73,2624,0,1
"16/02/2022",75,2492,0,1
"16/02/2022",75,2509,1590,1
"16/02/2022",78,2507,820,1
"17/02/2022",2,2522,2310,1
"17/02/2022",8,2360,0,1
"17/02/2022",8,2365,0,1
"17/02/2022",8,2663,650,1
"17/02/2022",8,2664,1320,1
"17/02/2022",24,1908,10040,1
"17/02/2022",24,1909,0,1
"17/02/2022",24,1910,18740,1
"17/02/2022",24,1915,27220,1
"17/02/2022",24,2659,13490,1
"17/02/2022",24,2660,7980,1
"17/02/2022",24,2674,13600,1
"17/02/2022",24,2675,7120,1
"17/02/2022",24,2678,29290,1
"17/02/2022",24,2680,22940,2
"17/02/2022",24,2684,12520,1
"17/02/2022",24,2685,0,1
"17/02/2022",24,2686,6560,2
"17/02/2022",24,2687,11990,1
"17/02/2022",24,2689,20730,1
"17/02/2022",24,2691,6450,1
"17/02/2022",24,2695,32720,2
"17/02/2022",24,2696,28590,2
"17/02/2022",24,2699,7070,1
"17/02/2022",24,2700,9000,1
"17/02/2022",24,2701,12850,1
"17/02/2022",24,2705,18790,1
"17/02/2022",24,2707,17010,1
"17/02/2022",24,2715,38740,2
"17/02/2022",24,2716,17240,1
"17/02/2022",24,2717,0,1
"17/02/2022",24,2718,16210,1
"17/02/2022",24,2720,47400,3
"17/02/2022",24,2723,16230,2
"17/02/2022",24,2729,12740,1
"17/02/2022",24,2733,13990,1
"17/02/2022",24,2734,9960,1
"17/02/2022",24,2735,14870,1
"17/02/2022",24,2736,16980,1
"17/02/2022",24,2747,15590,1
"17/02/2022",24,2783,16840,1
"17/02/2022",24,2784,17960,1
"17/02/2022",24,2786,7870,1
"17/02/2022",24,2787,8090,1
"17/02/2022",24,2788,21560,1
"17/02/2022",24,2790,15350,1
"17/02/2022",24,2791,2890,1
"17/02/2022",24,2792,12190,1
"17/02/2022",24,2793,13800,1
"17/02/2022",24,2794,9550,1
"17/02/2022",24,2796,17010,1
"17/02/2022",24,2797,11600,1
"17/02/2022",24,2798,17050,1
"17/02/2022",24,2799,20420,1
"17/02/2022",24,2800,6720,1
"17/02/2022",24,2803,12330,1
"17/02/2022",24,2805,20680,1
"17/02/2022",24,2808,21060,1
"17/02/2022",24,2812,18320,1
"17/02/2022",24,2815,23840,2
"17/02/2022",26,1867,0,1
"17/02/2022",27,2562,0,1
"17/02/2022",35,1561,0,1
"17/02/2022",35,1564,0,1
"17/02/2022",35,2423,3210,1
"17/02/2022",35,2486,2250,1
"17/02/2022",36,2265,4160,1
"17/02/2022",60,1992,0,1
"17/02/2022",60,1993,0,1
"17/02/2022",60,1994,0,1
"17/02/2022",60,2004,1570,2
"17/02/2022",60,2399,5240,1
"17/02/2022",60,2667,3180,1
"17/02/2022",60,2671,5970,1
"17/02/2022",60,2673,5510,1
"17/02/2022",72,2616,0,1
"17/02/2022",73,2622,6330,1
"17/02/2022",75,2492,0,1
"17/02/2022",78,2507,1000,1
"18/02/2022",1,162,0,1
"18/02/2022",1,1861,3580,1
"18/02/2022",1,2342,0,1
"18/02/2022",1,2343,1300,1
"18/02/2022",2,2522,0,1
"18/02/2022",2,2563,4550,1
"18/02/2022",4,1825,3290,1
"18/02/2022",8,2361,0,1
"18/02/2022",8,2663,1600,1
"18/02/2022",8,2664,2650,1
"18/02/2022",24,1904,13460,1
"18/02/2022",24,1905,4860,2
"18/02/2022",24,1906,16220,1
"18/02/2022",24,1907,20770,1
"18/02/2022",24,1911,13420,1
"18/02/2022",24,1912,16480,1
"18/02/2022",24,1913,11590,1
"18/02/2022",24,1914,17790,1
"18/02/2022",24,1915,7880,1
"18/02/2022",24,1916,15210,1
"18/02/2022",24,2655,8990,1
"18/02/2022",24,2656,17090,1
"18/02/2022",24,2657,26950,2
"18/02/2022",24,2658,16590,1
"18/02/2022",24,2676,15810,1
"18/02/2022",24,2677,11240,1
"18/02/2022",24,2678,15510,1
"18/02/2022",24,2679,20490,1
"18/02/2022",24,2682,9220,1
"18/02/2022",24,2683,12640,1
"18/02/2022",24,2688,13060,1
"18/02/2022",24,2691,7410,1
"18/02/2022",24,2692,36510,2
"18/02/2022",24,2697,8030,1
"18/02/2022",24,2702,0,1
"18/02/2022",24,2704,16630,1
"18/02/2022",24,2711,17580,1
"18/02/2022",24,2712,0,1
"18/02/2022",24,2713,19530,1
"18/02/2022",24,2719,0,2
"18/02/2022",24,2720,24420,2
"18/02/2022",24,2721,15410,1
"18/02/2022",24,2722,14200,1
"18/02/2022",24,2723,9870,1
"18/02/2022",24,2724,12880,2
"18/02/2022",24,2725,13410,1
"18/02/2022",24,2726,9320,1
"18/02/2022",24,2727,14410,1
"18/02/2022",24,2728,37990,1
"18/02/2022",24,2729,18250,1
"18/02/2022",24,2746,0,1
"18/02/2022",24,2747,11280,1
"18/02/2022",24,2748,10070,1
"18/02/2022",24,2785,11690,1
"18/02/2022",24,2787,14530,1
"18/02/2022",24,2790,9510,1
"18/02/2022",24,2791,8190,1
"18/02/2022",24,2794,14510,1
"18/02/2022",24,2797,12830,1
"18/02/2022",24,2799,8970,1
"18/02/2022",24,2800,0,1
"18/02/2022",24,2801,17650,1
"18/02/2022",24,2802,8530,2
"18/02/2022",24,2806,16110,1
"18/02/2022",24,2807,18370,1
"18/02/2022",24,2809,0,1
"18/02/2022",24,2810,16560,1
"18/02/2022",24,2811,19360,1
"18/02/2022",24,2812,0,1
"18/02/2022",24,2813,9170,1
"18/02/2022",24,2814,0,1
"18/02/2022",35,1551,880,1
"18/02/2022",35,1557,360,1
"18/02/2022",35,1565,1810,1
"18/02/2022",35,1567,4450,1
"18/02/2022",35,2423,2920,1
"18/02/2022",35,2487,0,1
"18/02/2022",35,2739,3930,1
"18/02/2022",36,2524,0,1
"18/02/2022",60,1998,0,1
"18/02/2022",60,2000,4290,3
"18/02/2022",60,2668,2120,1
"18/02/2022",60,2670,3660,1
"18/02/2022",60,2672,4990,1
"18/02/2022",60,2673,2610,1
"18/02/2022",72,2620,0,1
"18/02/2022",73,2622,2210,1
"18/02/2022",75,2492,0,1
"18/02/2022",75,2509,1790,1
"18/02/2022",78,2507,700,1
"18/02/2022",78,2565,0,1
"19/02/2022",4,1826,3900,1
"19/02/2022",8,2362,0,1
"19/02/2022",8,2366,0,1
"19/02/2022",8,2663,1580,1
"19/02/2022",8,2664,1480,1
"19/02/2022",24,2659,21720,1
"19/02/2022",24,2674,18260,1
"19/02/2022",24,2675,8800,1
"19/02/2022",24,2676,11110,1
"19/02/2022",24,2680,15500,1
"19/02/2022",24,2685,12870,1
"19/02/2022",24,2686,12650,1
"19/02/2022",24,2693,9950,1
"19/02/2022",24,2694,14840,1
"19/02/2022",24,2695,0,1
"19/02/2022",24,2698,16980,1
"19/02/2022",24,2699,19540,1
"19/02/2022",24,2700,13100,1
"19/02/2022",24,2701,11040,2
"19/02/2022",24,2707,0,1
"19/02/2022",24,2708,0,1
"19/02/2022",24,2709,16020,1
"19/02/2022",24,2716,0,1
"19/02/2022",24,2717,6440,1
"19/02/2022",24,2718,13770,1
"19/02/2022",24,2719,11320,1
"19/02/2022",24,2720,8930,1
"19/02/2022",24,2726,20060,1
"19/02/2022",24,2733,20190,2
"19/02/2022",24,2734,12560,1
"19/02/2022",24,2735,14200,1
"19/02/2022",24,2736,18880,1
"19/02/2022",24,2738,26540,3
"19/02/2022",24,2744,9300,1
"19/02/2022",24,2746,17590,1
"19/02/2022",24,2747,11750,1
"19/02/2022",24,2795,11700,1
"19/02/2022",24,2800,13460,1
"19/02/2022",24,2803,21200,1
"19/02/2022",24,2804,17280,1
"19/02/2022",24,2805,23220,1
"19/02/2022",24,2814,14360,1
"19/02/2022",24,2815,10070,1
"19/02/2022",26,1867,1730,1
"19/02/2022",35,1547,1930,1
"19/02/2022",35,1549,810,1
"19/02/2022",35,1561,4680,1
"19/02/2022",35,1564,0,1
"19/02/2022",35,2488,0,1
"19/02/2022",35,2741,4690,1
"19/02/2022",35,2742,750,1
"19/02/2022",36,2267,440,1
"19/02/2022",36,2526,1880,1
"19/02/2022",73,2624,0,1
"19/02/2022",75,2492,0,1
"19/02/2022",75,2509,0,1
"20/02/2022",2,2522,2390,1
"20/02/2022",24,1904,0,1
"20/02/2022",24,1905,12280,1
"20/02/2022",24,1906,7720,1
"20/02/2022",24,1907,19790,1
"20/02/2022",24,1908,12030,1
"20/02/2022",24,1909,21810,1
"20/02/2022",24,1910,12460,1
"20/02/2022",24,1911,13380,1
"20/02/2022",24,1912,0,1
"20/02/2022",24,1915,6490,2
"20/02/2022",24,1916,15040,1
"20/02/2022",24,2655,18130,1
"20/02/2022",24,2656,18190,1
"20/02/2022",24,2657,17410,1
"20/02/2022",24,2658,18030,1
"20/02/2022",24,2660,20210,1
"20/02/2022",24,2681,19100,1
"20/02/2022",24,2682,14540,1
"20/02/2022",24,2683,17520,1
"20/02/2022",24,2684,11090,1
"20/02/2022",24,2689,12270,1
"20/02/2022",24,2697,4540,1
"20/02/2022",24,2698,7580,1
"20/02/2022",24,2715,17980,1
"20/02/2022",24,2716,12220,1
"20/02/2022",24,2723,10420,1
"20/02/2022",24,2783,0,2
"20/02/2022",24,2784,21120,1
"20/02/2022",24,2786,23930,1
"20/02/2022",24,2788,20040,1
"20/02/2022",24,2790,11920,1
"20/02/2022",24,2792,15940,2
"20/02/2022",24,2793,18490,1
"20/02/2022",24,2796,9630,1
"20/02/2022",24,2798,0,1
"20/02/2022",24,2799,0,2
"20/02/2022",24,2800,0,1
"20/02/2022",35,2549,2690,1
"20/02/2022",60,1992,1260,1
"20/02/2022",60,1993,0,1
"20/02/2022",60,1994,0,1
"20/02/2022",60,1998,0,1
"20/02/2022",60,2007,2210,1
"20/02/2022",60,2543,1640,1
"20/02/2022",60,2670,2130,1
"20/02/2022",60,2672,4880,1
"20/02/2022",60,2673,920,1
"20/02/2022",73,2622,4040,1
"21/02/2022",1,162,0,1
"21/02/2022",1,1861,3690,1
"21/02/2022",1,2342,1330,1
"21/02/2022",1,2343,1550,1
"21/02/2022",1,2344,0,1
"21/02/2022",1,2345,5180,1
"21/02/2022",2,2522,1590,1
"21/02/2022",4,1825,7810,1
"21/02/2022",8,2666,3410,1
"21/02/2022",24,1904,14440,1
"21/02/2022",24,1913,9530,1
"21/02/2022",24,1914,16370,1
"21/02/2022",24,2656,21890,1
"21/02/2022",24,2675,13880,1
"21/02/2022",24,2677,24950,1
"21/02/2022",24,2678,17890,1
"21/02/2022",24,2680,3040,2
"21/02/2022",24,2685,10950,2
"21/02/2022",24,2687,13130,1
"21/02/2022",24,2688,19080,2
"21/02/2022",24,2690,19460,1
"21/02/2022",24,2691,23530,1
"21/02/2022",24,2692,13980,1
"21/02/2022",24,2693,13500,1
"21/02/2022",24,2694,19020,1
"21/02/2022",24,2695,20190,1
"21/02/2022",24,2696,19120,1
"21/02/2022",24,2697,22590,1
"21/02/2022",24,2698,0,1
"21/02/2022",24,2702,16720,1
"21/02/2022",24,2706,25740,1
"21/02/2022",24,2719,10730,2
"21/02/2022",24,2720,74920,5
"21/02/2022",24,2721,11760,1
"21/02/2022",24,2722,22570,1
"21/02/2022",24,2723,11860,1
"21/02/2022",24,2724,16370,1
"21/02/2022",24,2725,30620,2
"21/02/2022",24,2728,10350,1
"21/02/2022",24,2729,27760,1
"21/02/2022",24,2743,19220,1
"21/02/2022",24,2747,7550,2
"21/02/2022",24,2748,21960,1
"21/02/2022",24,2785,20430,1
"21/02/2022",24,2787,21300,1
"21/02/2022",24,2789,18280,1
"21/02/2022",24,2791,16170,1
"21/02/2022",24,2794,21290,1
"21/02/2022",24,2795,15780,1
"21/02/2022",24,2797,22380,1
"21/02/2022",24,2799,9020,1
"21/02/2022",24,2801,16390,1
"21/02/2022",24,2802,13140,1
"21/02/2022",24,2803,0,1
"21/02/2022",24,2804,0,1
"21/02/2022",24,2805,16730,1
"21/02/2022",24,2806,13360,1
"21/02/2022",24,2807,23130,1
"21/02/2022",24,2808,22910,1
"21/02/2022",24,2809,13650,1
"21/02/2022",24,2810,21250,1
"21/02/2022",24,2811,31130,1
"21/02/2022",24,2812,8100,1
"21/02/2022",24,2813,0,1
"21/02/2022",24,2814,5880,1
"21/02/2022",24,2815,7040,1
"21/02/2022",27,2383,0,1
"21/02/2022",35,1551,900,1
"21/02/2022",35,1565,1930,1
"21/02/2022",35,1567,5120,1
"21/02/2022",35,1568,900,1
"21/02/2022",35,2423,2630,1
"21/02/2022",35,2483,1740,1
"21/02/2022",35,2739,2350,1
"21/02/2022",60,1975,1670,1
"21/02/2022",60,1977,3570,1
"21/02/2022",60,1999,0,1
"21/02/2022",60,2000,0,2
"21/02/2022",60,2004,600,2
"21/02/2022",60,2671,2400,2
"21/02/2022",60,2672,3020,1
"21/02/2022",72,2620,0,1
"21/02/2022",73,2622,2220,1
"21/02/2022",73,2624,3100,1
"21/02/2022",75,2492,0,1
"21/02/2022",75,2509,1500,1
"21/02/2022",75,2564,0,1
"21/02/2022",78,2507,1000,1
"21/02/2022",78,2565,4830,1
"22/02/2022",1,2312,0,1
"22/02/2022",1,2342,0,1
"22/02/2022",1,2344,6480,1
"22/02/2022",2,2522,2040,1
"22/02/2022",4,1826,0,1
"22/02/2022",8,163,0,1
"22/02/2022",8,2364,0,1
"22/02/2022",8,2663,950,1
"22/02/2022",8,2664,850,1
"22/02/2022",24,1904,12750,1
"22/02/2022",24,1905,12530,1
"22/02/2022",24,1906,9480,1
"22/02/2022",24,1907,18020,1
"22/02/2022",24,1908,18730,1
"22/02/2022",24,1909,17120,1
"22/02/2022",24,1910,5680,2
"22/02/2022",24,1911,0,2
"22/02/2022",24,1912,0,1
"22/02/2022",24,1915,0,1
"22/02/2022",24,1916,17840,1
"22/02/2022",24,2655,17820,1
"22/02/2022",24,2656,16430,1
"22/02/2022",24,2657,18010,1
"22/02/2022",24,2658,17210,1
"22/02/2022",24,2660,14720,1
"22/02/2022",24,2661,21580,1
"22/02/2022",24,2674,21350,1
"22/02/2022",24,2676,30800,1
"22/02/2022",24,2684,14340,1
"22/02/2022",24,2686,33990,2
"22/02/2022",24,2687,10710,1
"22/02/2022",24,2689,22760,1
"22/02/2022",24,2697,11080,1
"22/02/2022",24,2700,20950,2
"22/02/2022",24,2701,21430,1
"22/02/2022",24,2707,20830,1
"22/02/2022",24,2708,9370,1
"22/02/2022",24,2710,21020,1
"22/02/2022",24,2712,17140,1
"22/02/2022",24,2715,26030,1
"22/02/2022",24,2716,33500,2
"22/02/2022",24,2717,10660,1
"22/02/2022",24,2718,23980,1
"22/02/2022",24,2719,25530,2
"22/02/2022",24,2723,22930,1
"22/02/2022",24,2728,0,1
"22/02/2022",24,2729,21090,1
"22/02/2022",24,2733,18140,1
"22/02/2022",24,2734,21810,1
"22/02/2022",24,2735,25600,1
"22/02/2022",24,2736,13380,1
"22/02/2022",24,2737,20560,1
"22/02/2022",24,2738,5420,1
"22/02/2022",24,2783,11470,1
"22/02/2022",24,2784,15940,1
"22/02/2022",24,2786,12190,1
"22/02/2022",24,2788,16160,1
"22/02/2022",24,2790,13590,1
"22/02/2022",24,2792,7630,1
"22/02/2022",24,2795,10320,1
"22/02/2022",24,2796,12400,1
"22/02/2022",24,2798,13410,1
"22/02/2022",24,2799,10720,1
"22/02/2022",24,2800,14030,1
"22/02/2022",24,2801,20010,1
"22/02/2022",24,2804,23910,1
"22/02/2022",24,2809,14590,1
"22/02/2022",24,2813,17140,1
"22/02/2022",26,1867,0,1
"22/02/2022",27,2320,0,1
"22/02/2022",27,2321,0,1
"22/02/2022",27,2322,0,1
"22/02/2022",27,2327,0,1
"22/02/2022",27,2329,0,1
"22/02/2022",27,2382,0,1
"22/02/2022",35,1547,0,1
"22/02/2022",35,1549,0,1
"22/02/2022",35,1564,0,1
"22/02/2022",35,2420,2940,1
"22/02/2022",35,2484,4060,1
"22/02/2022",35,2741,0,1
"22/02/2022",35,2742,2330,1
"22/02/2022",36,2263,830,1
"22/02/2022",60,1992,0,1
"22/02/2022",60,1993,0,1
"22/02/2022",60,1994,0,1
"22/02/2022",60,1998,0,1
"22/02/2022",60,1999,4150,1
"22/02/2022",60,2004,1610,1
"22/02/2022",60,2399,3280,1
"22/02/2022",60,2543,3760,1
"22/02/2022",60,2667,0,1
"22/02/2022",60,2670,4600,1
"22/02/2022",60,2673,3280,1
"22/02/2022",72,2620,0,1
"22/02/2022",73,2622,7530,2
"22/02/2022",75,2309,730,1
"22/02/2022",75,2492,0,1
"22/02/2022",75,2509,0,1
"22/02/2022",75,2512,700,1
"23/02/2022",1,162,4500,1
"23/02/2022",1,1861,0,1
"23/02/2022",1,2311,9360,1
"23/02/2022",1,2343,0,1
"23/02/2022",1,2344,3710,1
"23/02/2022",1,2345,2260,1
"23/02/2022",2,2522,2740,1
"23/02/2022",4,1825,0,1
"23/02/2022",8,2359,0,1
"23/02/2022",8,2663,1220,1
"23/02/2022",8,2664,1140,1
"23/02/2022",8,2665,770,1
"23/02/2022",24,1906,18530,1
"23/02/2022",24,1913,12770,1
"23/02/2022",24,1914,16970,1
"23/02/2022",24,2657,28220,2
"23/02/2022",24,2659,14220,1
"23/02/2022",24,2674,9810,1
"23/02/2022",24,2675,11680,1
"23/02/2022",24,2677,10490,1
"23/02/2022",24,2678,8200,1
"23/02/2022",24,2680,17160,1
"23/02/2022",24,2682,31490,2
"23/02/2022",24,2683,23330,1
"23/02/2022",24,2685,17830,1
"23/02/2022",24,2688,16210,1
"23/02/2022",24,2690,10850,1
"23/02/2022",24,2692,12630,2
"23/02/2022",24,2693,22880,1
"23/02/2022",24,2694,13650,1
"23/02/2022",24,2695,14120,1
"23/02/2022",24,2696,18850,1
"23/02/2022",24,2698,12120,2
"23/02/2022",24,2706,14190,1
"23/02/2022",24,2720,57040,5
"23/02/2022",24,2721,14920,1
"23/02/2022",24,2722,18490,1
"23/02/2022",24,2724,11240,1
"23/02/2022",24,2728,14450,1
"23/02/2022",24,2744,19870,1
"23/02/2022",24,2747,13810,1
"23/02/2022",24,2748,14160,1
"23/02/2022",24,2785,15250,1
"23/02/2022",24,2787,12350,1
"23/02/2022",24,2788,10140,1
"23/02/2022",24,2789,12200,1
"23/02/2022",24,2791,12270,1
"23/02/2022",24,2792,13910,1
"23/02/2022",24,2794,15100,1
"23/02/2022",24,2795,11290,1
"23/02/2022",24,2796,8960,1
"23/02/2022",24,2797,11700,1
"23/02/2022",24,2801,0,1
"23/02/2022",24,2802,15330,1
"23/02/2022",24,2803,15180,1
"23/02/2022",24,2805,13210,1
"23/02/2022",24,2806,12980,1
"23/02/2022",24,2808,0,1
"23/02/2022",24,2809,19500,1
"23/02/2022",24,2810,9120,2
"23/02/2022",24,2811,14680,1
"23/02/2022",24,2812,11180,1
"23/02/2022",24,2813,2380,1
"23/02/2022",24,2814,5920,1
"23/02/2022",24,2815,13010,1
"23/02/2022",27,2319,0,1
"23/02/2022",27,2320,5510,1
"23/02/2022",27,2321,3180,1
"23/02/2022",27,2322,10840,1
"23/02/2022",27,2323,0,1
"23/02/2022",27,2327,0,1
"23/02/2022",27,2328,0,1
"23/02/2022",27,2382,0,1
"23/02/2022",27,2561,0,1
"23/02/2022",35,1551,680,1
"23/02/2022",35,1557,1880,1
"23/02/2022",35,1565,1750,1
"23/02/2022",35,2423,4030,1
"23/02/2022",35,2485,2940,1
"23/02/2022",35,2739,1410,1
"23/02/2022",36,2526,0,1
"23/02/2022",60,1977,1840,1
"23/02/2022",60,1998,0,1
"23/02/2022",60,1999,0,1
"23/02/2022",60,2000,0,1
"23/02/2022",60,2007,0,1
"23/02/2022",60,2399,3380,1
"23/02/2022",60,2671,6220,2
"23/02/2022",60,2672,3220,1
"23/02/2022",60,2673,820,1
"23/02/2022",72,2620,0,1
"23/02/2022",73,2622,3030,1
"23/02/2022",73,2624,1120,1
"23/02/2022",75,2492,0,1
"23/02/2022",75,2509,1730,1
"23/02/2022",75,2513,500,1
"24/02/2022",1,2312,2450,1
"24/02/2022",1,2342,0,1
"24/02/2022",1,2343,3420,1
"24/02/2022",1,2344,3610,1
"24/02/2022",4,1826,4430,1
"24/02/2022",8,2360,0,1
"24/02/2022",8,2365,0,1
"24/02/2022",8,2663,510,1
"24/02/2022",8,2664,2050,1
"24/02/2022",8,2665,1150,1
"24/02/2022",24,1904,8990,1
"24/02/2022",24,1905,9750,1
"24/02/2022",24,1906,13120,1
"24/02/2022",24,1907,15710,1
"24/02/2022",24,1908,15800,1
"24/02/2022",24,1909,11340,1
"24/02/2022",24,1910,9410,2
"24/02/2022",24,1911,12750,1
"24/02/2022",24,1912,15770,1
"24/02/2022",24,1915,9590,1
"24/02/2022",24,1916,14330,1
"24/02/2022",24,2655,8820,1
"24/02/2022",24,2657,18520,1
"24/02/2022",24,2658,7590,1
"24/02/2022",24,2660,12790,1
"24/02/2022",24,2661,0,1
"24/02/2022",24,2674,14380,1
"24/02/2022",24,2676,13480,1
"24/02/2022",24,2685,0,1
"24/02/2022",24,2686,12370,2
"24/02/2022",24,2687,0,2
"24/02/2022",24,2689,13370,1
"24/02/2022",24,2697,0,1
