_id,GID,COD_CIRCUITO,TURNO_HORARIO,X,Y
2325,8463,C_DU_RM_CL_03       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",573306.5982815522,6141589.149757091
2326,8662,C_DU_RM_CL_03       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574078.8395398335,6141982.836266339
2327,18861,C_DU_RM_CL_03       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",573506.3591711811,6142353.850629415
2328,15731,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572488.1842434,6145274.500000429
2329,15738,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572651.8503240313,6145686.094797729
2330,15740,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572539.2318178825,6145534.184331205
2331,15741,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572492.468850956,6145470.2657196075
2332,15742,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572412.2247065257,6145356.817101621
2333,15743,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572349.763434294,6145255.481031329
2334,15744,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572302.9600628467,6145182.132464137
2335,15749,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572455.2456594959,6145567.037802453
2336,15754,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572450.7954805187,6145740.721683346
2337,15793,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",571909.4262503732,6145556.494502181
2338,15803,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",571796.1216789399,6145583.365729639
2339,15809,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572249.2933683848,6145611.522267631
2340,15821,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572328.8212347412,6145720.414269259
2341,15884,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572592.3724758733,6146049.7751705535
2342,15887,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572574.714628693,6146193.240457716
2343,15941,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572179.7940960765,6146283.703028685
2344,15962,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572168.3341501917,6146450.212356535
2345,15984,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",571672.5312472675,6146551.456787589
2346,15988,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",571943.5680248885,6146905.9569989415
2347,15989,G_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",572114.6155838792,6146781.417839677
2348,17719,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579150.36469184,6143391.128375312
2349,17749,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578574.2494541572,6142297.886581747
2350,12488,D_DU_RM_CL_03       ,MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ,578175.7880081594,6142898.319468045
2351,17001,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579167.6846613134,6142070.558610149
2352,17384,F_DU_RM_CL_05       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579705.4730591399,6142947.037168567
2353,17385,F_DU_RM_CL_05       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579639.9188549522,6142810.985455394
2354,17206,F_DU_RM_CL_05       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579537.8731821423,6142883.986110294
2355,17389,F_DU_RM_CL_05       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579296.8296208682,6142898.095793473
2356,17390,F_DU_RM_CL_05       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579287.9203822576,6143012.315112934
2357,17399,F_DU_RM_CL_04       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579019.443609047,6143931.066737203
2358,17401,F_DU_RM_CL_04       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578979.5340865655,6144019.811012826
2359,17406,F_DU_RM_CL_05       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579120.5401074889,6143831.615250365
2360,9969,C_DU_RM_CL_15       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",575724.999960172,6141218.00007159
2361,10460,C_DU_RM_CL_15       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",576028.7520032547,6141566.020187514
2362,10483,C_DU_RM_CL_15       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",576280.000024689,6141500.99987985
2363,17440,F_DU_RM_CL_05       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579790.6883944205,6143336.285398376
2364,17461,F_DU_RM_CL_05       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579646.7992761552,6143089.7868269235
2365,17470,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579953.4701285571,6142544.922534212
2366,17498,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580574.8370601364,6143814.059368255
2367,17501,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580624.2848487371,6143943.575284619
2368,17504,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580758.7389762583,6143805.904072639
2369,17505,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580708.8380407554,6143668.3745777365
2370,17508,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580564.3980832277,6143291.945745381
2371,17511,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580468.6250165512,6143212.777297075
2372,17512,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580525.5551366808,6143094.765902225
2373,17517,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580306.1369653478,6142737.173585168
2374,17546,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580743.7872638443,6143212.184274992
2375,17547,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580795.0836741695,6143358.6607299065
2376,17553,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580987.5193406491,6143816.770290316
2377,12611,D_DU_RM_CL_07       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",577737.1984598852,6140153.039422074
2378,12629,D_DU_RM_CL_07       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",578488.861779703,6140570.236897398
2379,12632,D_DU_RM_CL_07       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",578216.1128469968,6140616.469279341
2380,12638,D_DU_RM_CL_07       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",578376.709542167,6140494.5839087665
2381,12641,D_DU_RM_CL_07       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",578234.1251495273,6140396.87008162
2382,12647,D_DU_RM_CL_07       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",579016.8842471552,6141193.378619549
2383,12653,D_DU_RM_CL_07       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",578899.865443099,6140875.282135187
2384,13074,D_DU_RM_CL_07       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",577487.4551143656,6140182.460028764
2385,19581,C_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",575512.4645983643,6141880.59567525
2386,19701,C_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",575006.1008694991,6141873.019160603
2387,19741,C_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574711.8440633649,6142253.053363742
2388,20067,C_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574450.9828496767,6142188.58122617
2389,20072,C_DU_RM_CL_05       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574605.5159248564,6142576.877306874
2390,20665,F_DU_RM_CL_02       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580197.4234158202,6142175.694190051
2391,19123,C_DU_RM_CL_06       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574947.007930135,6141616.879612267
2392,19141,C_DU_RM_CL_06       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574402.356812684,6141078.61961331
2393,6994,CH_DU_RM_CL_02      ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",577159.069480957,6135768.277725778
2394,7064,CH_DU_RM_CL_02      ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",577090.9118886829,6136008.212871005
2395,7155,CH_DU_RM_CL_02      ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",577026.521664855,6136125.535423769
2396,7226,CH_DU_RM_CL_02      ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",576989.99989735,6136570.00006726
2397,7229,CH_DU_RM_CL_02      ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",576997.0582974914,6136396.173090416
2398,17641,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579236.3313295052,6142482.011733076
2399,17689,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579177.7608674746,6142732.50117735
2400,17701,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578953.4245843621,6142158.252804527
2401,17708,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578804.347182743,6142581.082452177
2402,17723,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",579026.8830141458,6143223.540675253
2403,17741,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578753.0029327573,6142784.247690349
2404,17743,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578677.9554726748,6142575.368538018
2405,17748,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578476.7909509883,6142357.92577292
2406,17751,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578715.0447779085,6142212.53498902
2407,17762,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578521.411674996,6142011.630153986
2408,17781,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578443.5825898746,6142100.548830877
2409,17782,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578380.2743849262,6142171.197743103
2410,17791,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578501.4345110945,6142898.297712388
2411,17799,F_DU_RM_CL_03       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578787.6809954365,6142934.6001299415
2412,17554,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",581108.9866057979,6143837.328991652
2413,17577,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580971.8476228493,6143510.95018944
2414,17591,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580193.1518687517,6142582.037328675
2415,17594,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580370.6926850779,6142535.816240239
2416,17595,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580533.1144537851,6142479.227804865
2417,10492,C_DU_RM_CL_15       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",575063.000087555,6141831.00004016
2418,10499,C_DU_RM_CL_15       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",575053.3977302368,6141198.981639322
2419,10513,C_DU_RM_CL_15       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ",575163.000087648,6141475.99994383
2420,8579,C_DU_RM_CL_03       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",573469.3706713639,6141620.252746115
2421,8634,C_DU_RM_CL_03       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",573621.8059833648,6142215.993553691
2422,8655,C_DU_RM_CL_03       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574121.7839224904,6141812.718350697
2423,8659,C_DU_RM_CL_03       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",573561.0404121462,6141995.472368318
2424,8665,C_DU_RM_CL_03       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",573486.5982105366,6141534.20268847
2425,12817,C_DU_RM_CL_06       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",573667.7041621506,6140992.2452769205
2426,12850,C_DU_RM_CL_06       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574355.000091809,6141975.0000403
2427,12853,C_DU_RM_CL_06       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",574354.50983404,6141408.242894809
2428,13325,C_DU_RM_CL_06       ,"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ",573926.5546487175,6140930.013650357
2429,17483,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580274.5063615425,6143166.733350142
2430,17490,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580276.8600251283,6142935.084281587
2431,17494,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580434.0076398222,6143340.703852939
2432,17514,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580468.6325149139,6142926.737512273
2433,17516,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580293.9800126118,6142829.6850303775
2434,17543,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580608.8747395788,6142864.376822332
2435,17548,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580820.2871127686,6143423.596648178
2436,17549,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580876.6242108135,6143562.067304949
2437,17567,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",581229.1758401578,6143865.101590216
2438,17573,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",581015.5644165403,6143608.564400009
2439,17579,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580911.4559012303,6143054.121544234
2440,17583,F_DU_RM_CL_06       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",580877.761315888,6142719.709291853
2441,17901,F_DU_RM_CL_04       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578180.8320612003,6143942.665582408
2442,17904,F_DU_RM_CL_04       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",577981.6647069732,6143681.57659659
2443,17923,F_DU_RM_CL_04       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578203.4307487726,6143610.162437734
2444,17941,F_DU_RM_CL_04       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578550.4445296978,6143917.942436432
2445,17942,F_DU_RM_CL_04       ,"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ",578476.7485584399,6143815.505036383
